[0.39297998, 0.5224263319211695, 0.0007542662354411796, 306.375, -23.375549968573175, -1.0102053742133688e-16, 5e-07, 30.0, 0.0, 154.96041666666667, 1]
[0.4123202, 0.5118053560340821, 0.000278584496116589, 304.125, -23.55214432663376, -0.00035120202959369084, 4.996e-07, 30.0, 0.0, 155.09375, 0.999]
[0.37931764, 0.5154710408848431, 0.0005843967361042095, 309.4375, -23.548696844993064, 1.3615397805057068e-05, 4.991999999999999e-07, 30.0, 0.0, 154.88541666666669, 0.998]
[0.41561076, 0.51155002646022, 0.0004546558625426197, 303.75, -23.55996514575449, -6.674355394414063e-05, 4.987999999999999e-07, 30.0, 0.0, 154.6875, 0.997]
[0.42341915, 0.5112708582976834, 0.000491535949356558, 311.5, -23.55507696205805, 3.85677693685019e-05, 4.983999999999999e-07, 30.0, 0.0, 155.08958333333334, 0.996]
[0.39941382, 0.5113477459197948, 0.0005418592537627784, 299.625, -23.624920534012354, -0.0006891377940223976, 4.979999999999998e-07, 30.0, 0.0, 154.33333333333331, 0.995]
[0.38299093, 0.5163627398195015, 0.0005622701770779312, 308.0, -23.604918107165098, 0.0002359786307359589, 4.975999999999998e-07, 30.0, 0.0, 154.85833333333335, 0.994]
[0.39708757, 0.5122584563318134, 0.00048528789088986225, 298.125, -23.61256752462795, -0.00010537550643211632, 4.971999999999998e-07, 30.0, 0.0, 154.57083333333333, 0.993]
[0.3908584, 0.5168809375058605, 0.0004620523855454614, 308.375, -23.57299488806775, 0.0006226754362800345, 4.967999999999997e-07, 30.0, 0.0, 154.5375, 0.992]
[0.35705686, 0.5202572942810393, 0.0007214467764594922, 305.5, -23.58644659578005, -0.00023847355578165172, 4.963999999999997e-07, 30.0, 0.0, 155.08958333333334, 0.991]
[0.43910694, 0.5537694090032038, 0.001158660422473671, 301.25, -23.578107874244427, 0.0001641946387397547, 4.959999999999997e-07, 30.0, 0.0, 154.92083333333335, 0.99]
[0.36420977, 0.5146161960931546, 0.00045568528283447876, 306.375, -23.565770003171878, 0.0002673462437922114, 4.955999999999996e-07, 30.0, 0.0, 154.9375, 0.989]
[0.42127937, 0.5156302880793335, 0.001027300308506843, 308.25, -23.57305289869266, -0.0001722586863156634, 4.951999999999996e-07, 30.0, 0.0, 154.78125, 0.988]
[0.39185327, 0.5204924398409935, 0.000372106621604792, 303.125, -23.569065905435195, 0.00010212683228002713, 4.947999999999996e-07, 30.0, 0.0, 154.57708333333335, 0.987]
[0.3895232, 0.5192487291107892, 0.0004451902996527316, 308.375, -23.558091373990695, 0.000302753027132737, 4.943999999999996e-07, 30.0, 0.0, 155.21041666666665, 0.986]
[0.3267066, 0.5180096556535791, 0.0007535254538844563, 300.9375, -23.548826616496157, 0.00027401678383894294, 4.939999999999995e-07, 30.0, 0.0, 154.75416666666666, 0.985]
[0.47114745, 0.5232225174085613, 0.0005974643810685667, 323.4375, -23.5361851907024, 0.00039895549714899536, 4.935999999999995e-07, 30.0, 0.0, 155.62708333333333, 0.984]
[0.38574377, 0.5168637570119079, 0.0007092405384157069, 303.1875, -23.53361824864916, 8.614657529830381e-05, 4.931999999999995e-07, 30.0, 0.0, 154.78958333333333, 0.983]
[0.33521733, 0.5186898045554318, 0.000908565444998284, 310.9375, -23.54133959968544, -0.00027439268661811115, 4.927999999999994e-07, 30.0, 0.0, 155.11041666666668, 0.982]
[0.44279784, 0.5227377923259537, 0.0007528242558090863, 303.875, -23.526867088606235, 0.0005427463014213321, 4.923999999999994e-07, 30.0, 0.0, 154.88958333333332, 0.981]
[0.47250807, 0.5157389817547319, 0.0005610912354153061, 305.125, -23.527955271563982, -4.2983226840047416e-05, 4.919999999999994e-07, 30.0, 0.0, 154.83958333333334, 0.98]
[0.47250885, 0.5201051545738307, 0.000885960602783322, 306.5, -23.526142427684032, 7.518316779707754e-05, 4.915999999999993e-07, 30.0, 0.0, 154.97291666666666, 0.979]
[0.3679799, 0.5235980984552023, 0.0007846838069064679, 316.75, -23.523398811486842, 0.0001192152680298428, 4.911999999999993e-07, 30.0, 0.0, 155.10208333333333, 0.978]
[0.3929647, 0.5215695300096485, 0.0005192242126365325, 307.0625, -23.528647722025752, -0.0002384842503507284, 4.907999999999993e-07, 30.0, 0.0, 154.6625, 0.977]
[0.46443948, 0.5229692534797645, 0.0008983067737918475, 312.6875, -23.536889294124062, -0.00039062476256097336, 4.903999999999993e-07, 30.0, 0.0, 154.83124999999998, 0.976]
[0.33800006, 0.5234903712121965, 0.0002691305164204149, 311.125, -23.532126509541442, 0.0002350612795766901, 4.899999999999992e-07, 30.0, 0.0, 155.01875, 0.975]
[0.40569746, 0.5233642363354155, 0.0005322442757305992, 313.375, -23.528578962786344, 0.00018213105038959138, 4.895999999999992e-07, 30.0, 0.0, 155.31875, 0.974]
[0.41537365, 0.5233167991273175, 0.00033459939380707537, 298.4375, -23.51679262547556, 0.0006285432693874363, 4.891999999999992e-07, 30.0, 0.0, 154.4875, 0.973]
[0.396369, 0.5248207821224916, 0.0006818492388518892, 300.5, -23.52690049544596, -0.0005592242235479554, 4.887999999999991e-07, 30.0, 0.0, 154.44583333333333, 0.972]
[0.39287424, 0.5254874844478806, 0.0007640373684976786, 301.6875, -23.528042707626522, -6.541591936028954e-05, 4.883999999999991e-07, 30.0, 0.0, 154.62083333333334, 0.971]
[0.41771126, 0.5299388788475898, 0.0004068398129447229, 311.0, -23.522439855875056, 0.0003319129377409679, 4.879999999999991e-07, 30.0, 0.0, 155.17083333333335, 0.97]
[0.42265168, 0.5285654631156653, 0.0006427165541401361, 306.9375, -23.524280868985358, -0.00011273098592638302, 4.87599999999999e-07, 30.0, 0.0, 155.04791666666668, 0.969]
[0.4402585, 0.5299243844081484, 0.0005207414675711089, 306.875, -23.52202886044004, 0.0001423396075957348, 4.87199999999999e-07, 30.0, 0.0, 154.67291666666665, 0.968]
[0.3683344, 0.5308548677359379, 0.000707499462396643, 308.0625, -23.526804248462355, -0.00031128068363494064, 4.86799999999999e-07, 30.0, 0.0, 154.55, 0.967]
[0.37321356, 0.5354873309399005, 0.0005582157980639363, 319.125, -23.52685070483246, -3.1191678127727467e-06, 4.86399999999999e-07, 30.0, 0.0, 155.18958333333333, 0.966]
